ticker,metric,concept,period_type,start,end,value,unit,fy,fp,form,frame
RBA,equity,StockholdersEquity,INSTANT,,2020-06-30,899054000.0,USD,2020.0,Q2,10-Q,CY2020Q2I
RBA,equity,StockholdersEquity,INSTANT,,2020-09-30,959484000.0,USD,2020.0,Q3,10-Q,CY2020Q3I
RBA,equity,StockholdersEquity,INSTANT,,2020-12-31,1007245000.0,USD,2021.0,FY,10-K,CY2020Q4I
RBA,equity,StockholdersEquity,INSTANT,,2021-03-31,1005519000.0,USD,2021.0,Q1,10-Q,CY2021Q1I
RBA,equity,StockholdersEquity,INSTANT,,2021-06-30,1056330000.0,USD,2021.0,Q2,10-Q,CY2021Q2I
RBA,equity,StockholdersEquity,INSTANT,,2021-09-30,1061941000.0,USD,2021.0,Q3,10-Q,CY2021Q3I
RBA,equity,StockholdersEquity,INSTANT,,2021-12-31,1070675000.0,USD,2022.0,FY,10-K,CY2021Q4I
RBA,equity,StockholdersEquity,INSTANT,,2022-03-31,1224980000.0,USD,2022.0,Q1,10-Q,CY2022Q1I
RBA,equity,StockholdersEquity,INSTANT,,2022-06-30,1243676000.0,USD,2022.0,Q1,10-Q,CY2022Q2I
RBA,equity,StockholdersEquity,INSTANT,,2022-09-30,1238802000.0,USD,2022.0,Q3,10-Q,CY2022Q3I
RBA,equity,StockholdersEquity,INSTANT,,2022-12-31,1289600000.0,USD,2023.0,FY,10-K,CY2022Q4I
RBA,equity,StockholdersEquity,INSTANT,,2023-03-31,4861500000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
RBA,equity,StockholdersEquity,INSTANT,,2023-06-30,4919800000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
RBA,equity,StockholdersEquity,INSTANT,,2023-09-30,4911800000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
RBA,equity,StockholdersEquity,INSTANT,,2023-12-31,5016700000.0,USD,2024.0,FY,10-K,CY2023Q4I
RBA,equity,StockholdersEquity,INSTANT,,2024-03-31,5066300000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
RBA,equity,StockholdersEquity,INSTANT,,2024-06-30,5155300000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
RBA,equity,StockholdersEquity,INSTANT,,2024-09-30,5209100000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
RBA,equity,StockholdersEquity,INSTANT,,2024-12-31,5224000000.0,USD,2025.0,FY,10-K,CY2024Q4I
RBA,equity,StockholdersEquity,INSTANT,,2025-03-31,5283500000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
RBA,equity,StockholdersEquity,INSTANT,,2025-06-30,5452600000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
RBA,equity,StockholdersEquity,INSTANT,,2025-09-30,5483500000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
RBA,equity,StockholdersEquity,INSTANT,,2025-12-31,5571400000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
RBA,equity,StockholdersEquity,INSTANT,,2026-03-31,5618900000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
RBA,equity,StockholdersEquity,INSTANT,,2026-06-30,5567900000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
RBA,goodwill,Goodwill,INSTANT,,2013-12-31,83397000.0,USD,2015.0,FY,10-K,CY2013Q4I
RBA,goodwill,Goodwill,INSTANT,,2014-12-31,82354000.0,USD,2016.0,FY,10-K,CY2014Q4I
RBA,goodwill,Goodwill,INSTANT,,2015-12-31,91234000.0,USD,2017.0,FY,10-K,CY2015Q4I
RBA,goodwill,Goodwill,INSTANT,,2016-03-31,111569000.0,USD,2016.0,Q1,10-Q,CY2016Q1I
RBA,goodwill,Goodwill,INSTANT,,2016-06-30,111576000.0,USD,2016.0,Q2,10-Q,CY2016Q2I
RBA,goodwill,Goodwill,INSTANT,,2016-09-30,92307000.0,USD,2016.0,Q3,10-Q,CY2016Q3I
RBA,goodwill,Goodwill,INSTANT,,2016-12-31,97537000.0,USD,2018.0,FY,10-K,CY2016Q4I
RBA,goodwill,Goodwill,INSTANT,,2017-03-31,98065000.0,USD,2017.0,Q1,10-Q,CY2017Q1I
RBA,goodwill,Goodwill,INSTANT,,2017-06-30,667573000.0,USD,2017.0,Q2,10-Q,CY2017Q2I
RBA,goodwill,Goodwill,INSTANT,,2017-09-30,669646000.0,USD,2017.0,Q3,10-Q,CY2017Q3I
RBA,goodwill,Goodwill,INSTANT,,2017-12-31,670922000.0,USD,2019.0,FY,10-K,CY2017Q4I
RBA,goodwill,Goodwill,INSTANT,,2018-03-31,674097000.0,USD,2018.0,Q1,10-Q,CY2018Q1I
RBA,goodwill,Goodwill,INSTANT,,2018-06-30,672909000.0,USD,2018.0,Q2,10-Q,CY2018Q2I
RBA,goodwill,Goodwill,INSTANT,,2018-09-30,673191000.0,USD,2018.0,Q3,10-Q,CY2018Q3I
RBA,goodwill,Goodwill,INSTANT,,2018-12-31,671594000.0,USD,2020.0,FY,10-K,CY2018Q4I
RBA,goodwill,Goodwill,INSTANT,,2019-03-31,671797000.0,USD,2019.0,Q1,10-Q,CY2019Q1I
RBA,goodwill,Goodwill,INSTANT,,2019-06-30,672505000.0,USD,2019.0,Q2,10-Q,CY2019Q2I
RBA,goodwill,Goodwill,INSTANT,,2019-09-30,671378000.0,USD,2019.0,Q3,10-Q,CY2019Q3I
RBA,goodwill,Goodwill,INSTANT,,2019-12-31,672310000.0,USD,2021.0,FY,10-K,CY2019Q4I
RBA,goodwill,Goodwill,INSTANT,,2020-03-31,670136000.0,USD,2020.0,Q1,10-Q,CY2020Q1I
RBA,goodwill,Goodwill,INSTANT,,2020-06-30,671368000.0,USD,2020.0,Q2,10-Q,CY2020Q2I
RBA,goodwill,Goodwill,INSTANT,,2020-09-30,672746000.0,USD,2020.0,Q3,10-Q,CY2020Q3I
RBA,goodwill,Goodwill,INSTANT,,2020-12-31,840610000.0,USD,2022.0,FY,10-K,CY2020Q4I
RBA,goodwill,Goodwill,INSTANT,,2021-03-31,840632000.0,USD,2021.0,Q1,10-Q,CY2021Q1I
RBA,goodwill,Goodwill,INSTANT,,2021-06-30,838798000.0,USD,2021.0,Q2,10-Q,CY2021Q2I
RBA,goodwill,Goodwill,INSTANT,,2021-09-30,837708000.0,USD,2021.0,Q3,10-Q,CY2021Q3I
RBA,goodwill,Goodwill,INSTANT,,2021-12-31,947700000.0,USD,2023.0,FY,10-K,CY2021Q4I
RBA,goodwill,Goodwill,INSTANT,,2022-03-31,947798000.0,USD,2022.0,Q1,10-Q,CY2022Q1I
RBA,goodwill,Goodwill,INSTANT,,2022-06-30,945950000.0,USD,2022.0,Q1,10-Q,CY2022Q2I
RBA,goodwill,Goodwill,INSTANT,,2022-09-30,946770000.0,USD,2022.0,Q3,10-Q,CY2022Q3I
RBA,goodwill,Goodwill,INSTANT,,2022-12-31,948800000.0,USD,2024.0,FY,10-K,CY2022Q4I
RBA,goodwill,Goodwill,INSTANT,,2023-03-31,4769100000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
RBA,goodwill,Goodwill,INSTANT,,2023-06-30,4705200000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
RBA,goodwill,Goodwill,INSTANT,,2023-09-30,4508200000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
RBA,goodwill,Goodwill,INSTANT,,2023-12-31,4537000000.0,USD,2025.0,FY,10-K,CY2023Q4I
RBA,goodwill,Goodwill,INSTANT,,2024-03-31,4528800000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
RBA,goodwill,Goodwill,INSTANT,,2024-06-30,4526400000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
RBA,goodwill,Goodwill,INSTANT,,2024-09-30,4537100000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
RBA,goodwill,Goodwill,INSTANT,,2024-12-31,4511800000.0,USD,2025.0,FY,10-K,CY2024Q4I
RBA,goodwill,Goodwill,INSTANT,,2025-03-31,4515200000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
RBA,goodwill,Goodwill,INSTANT,,2025-06-30,4533000000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
RBA,goodwill,Goodwill,INSTANT,,2025-09-30,4680000000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
RBA,goodwill,Goodwill,INSTANT,,2025-12-31,4668000000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
RBA,goodwill,Goodwill,INSTANT,,2026-03-31,4662300000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
RBA,goodwill,Goodwill,INSTANT,,2026-06-30,4930000000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2014-12-31,580701000.0,USD,2015.0,FY,10-K,CY2014Q4I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2015-12-31,528591000.0,USD,2016.0,FY,10-K,CY2015Q4I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2016-03-31,535864000.0,USD,2016.0,Q1,10-Q,CY2016Q1I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2016-06-30,529329000.0,USD,2016.0,Q2,10-Q,CY2016Q2I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2016-09-30,528634000.0,USD,2016.0,Q3,10-Q,CY2016Q3I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2016-12-31,515030000.0,USD,2017.0,FY,10-K,CY2016Q4I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2017-03-31,515019000.0,USD,2017.0,Q1,10-Q,CY2017Q1I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2017-06-30,524212000.0,USD,2017.0,Q2,10-Q,CY2017Q2I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2017-09-30,530495000.0,USD,2017.0,Q3,10-Q,CY2017Q3I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2017-12-31,526581000.0,USD,2018.0,FY,10-K,CY2017Q4I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2018-03-31,522871000.0,USD,2018.0,Q1,10-Q,CY2018Q1I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2018-06-30,512527000.0,USD,2018.0,Q2,10-Q,CY2018Q2I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2018-09-30,504738000.0,USD,2018.0,Q3,10-Q,CY2018Q3I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2018-12-31,486599000.0,USD,2019.0,FY,10-K,CY2018Q4I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2019-03-31,469068000.0,USD,2019.0,Q1,10-Q,CY2019Q1I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2019-06-30,473036000.0,USD,2019.0,Q2,10-Q,CY2019Q2I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2019-09-30,476776000.0,USD,2019.0,Q3,10-Q,CY2019Q3I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2019-12-31,484482000.0,USD,2020.0,FY,10-K,CY2019Q4I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2020-03-31,477327000.0,USD,2020.0,Q1,10-Q,CY2020Q1I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2020-06-30,475936000.0,USD,2020.0,Q2,10-Q,CY2020Q2I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2020-09-30,481047000.0,USD,2020.0,Q3,10-Q,CY2020Q3I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2020-12-31,492127000.0,USD,2021.0,FY,10-K,CY2020Q4I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2021-03-31,483981000.0,USD,2021.0,Q1,10-Q,CY2021Q1I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2021-06-30,482732000.0,USD,2021.0,Q2,10-Q,CY2021Q2I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2021-09-30,466162000.0,USD,2021.0,Q3,10-Q,CY2021Q3I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2021-12-31,449087000.0,USD,2022.0,FY,10-K,CY2021Q4I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2022-03-31,445517000.0,USD,2022.0,Q1,10-Q,CY2022Q1I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2022-06-30,442743000.0,USD,2022.0,Q1,10-Q,CY2022Q2I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2022-09-30,444538000.0,USD,2022.0,Q3,10-Q,CY2022Q3I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2022-12-31,459100000.0,USD,2024.0,FY,10-K,CY2022Q4I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2023-03-31,1144900000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2023-06-30,1137900000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2023-09-30,1150400000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2023-12-31,1200900000.0,USD,2024.0,FY,10-K,CY2023Q4I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2024-03-31,1214600000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2024-06-30,1230900000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2024-09-30,1259500000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2024-12-31,1275400000.0,USD,2025.0,FY,10-K,CY2024Q4I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2025-03-31,1318900000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2025-06-30,1437300000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2025-09-30,1461100000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2025-12-31,1522300000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2026-03-31,1541400000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
RBA,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2026-06-30,1610000000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
RBA,total_assets,Assets,INSTANT,,2014-12-31,1121510000.0,USD,2015.0,FY,10-K,CY2014Q4I
RBA,total_assets,Assets,INSTANT,,2015-12-31,1120115000.0,USD,2016.0,FY,10-K,CY2015Q4I
RBA,total_assets,Assets,INSTANT,,2016-03-31,1335518000.0,USD,2016.0,Q1,10-Q,CY2016Q1I
RBA,total_assets,Assets,INSTANT,,2016-06-30,1325420000.0,USD,2016.0,Q2,10-Q,CY2016Q2I
RBA,total_assets,Assets,INSTANT,,2016-09-30,1287487000.0,USD,2016.0,Q3,10-Q,CY2016Q3I
RBA,total_assets,Assets,INSTANT,,2016-12-31,1599533000.0,USD,2017.0,FY,10-K,CY2016Q4I
RBA,total_assets,Assets,INSTANT,,2017-03-31,1774315000.0,USD,2017.0,Q1,10-Q,CY2017Q1I
RBA,total_assets,Assets,INSTANT,,2017-06-30,2068132000.0,USD,2017.0,Q2,10-Q,CY2017Q2I
RBA,total_assets,Assets,INSTANT,,2017-09-30,2129864000.0,USD,2017.0,Q3,10-Q,CY2017Q3I
RBA,total_assets,Assets,INSTANT,,2017-12-31,2017312000.0,USD,2018.0,FY,10-K,CY2017Q4I
RBA,total_assets,Assets,INSTANT,,2018-03-31,2115964000.0,USD,2018.0,Q1,10-Q,CY2018Q1I
RBA,total_assets,Assets,INSTANT,,2018-06-30,2117526000.0,USD,2018.0,Q2,10-Q,CY2018Q2I
RBA,total_assets,Assets,INSTANT,,2018-09-30,2169466000.0,USD,2018.0,Q3,10-Q,CY2018Q3I
RBA,total_assets,Assets,INSTANT,,2018-12-31,2052396000.0,USD,2019.0,FY,10-K,CY2018Q4I
RBA,total_assets,Assets,INSTANT,,2019-03-31,2219662000.0,USD,2019.0,Q1,10-Q,CY2019Q1I
RBA,total_assets,Assets,INSTANT,,2019-06-30,2375108000.0,USD,2019.0,Q2,10-Q,CY2019Q2I
RBA,total_assets,Assets,INSTANT,,2019-09-30,2357831000.0,USD,2019.0,Q3,10-Q,CY2019Q3I
RBA,total_assets,Assets,INSTANT,,2019-12-31,2229430000.0,USD,2020.0,FY,10-K,CY2019Q4I
RBA,total_assets,Assets,INSTANT,,2020-03-31,2227718000.0,USD,2020.0,Q1,10-Q,CY2020Q1I
RBA,total_assets,Assets,INSTANT,,2020-06-30,2478513000.0,USD,2020.0,Q2,10-Q,CY2020Q2I
RBA,total_assets,Assets,INSTANT,,2020-09-30,2537989000.0,USD,2020.0,Q3,10-Q,CY2020Q3I
RBA,total_assets,Assets,INSTANT,,2020-12-31,2351529000.0,USD,2021.0,FY,10-K,CY2020Q4I
RBA,total_assets,Assets,INSTANT,,2021-03-31,2626694000.0,USD,2021.0,Q1,10-Q,CY2021Q1I
RBA,total_assets,Assets,INSTANT,,2021-06-30,2606983000.0,USD,2021.0,Q2,10-Q,CY2021Q2I
RBA,total_assets,Assets,INSTANT,,2021-09-30,2576349000.0,USD,2021.0,Q3,10-Q,CY2021Q3I
RBA,total_assets,Assets,INSTANT,,2021-12-31,3592914000.0,USD,2022.0,FY,10-K,CY2021Q4I
RBA,total_assets,Assets,INSTANT,,2022-03-31,3867410000.0,USD,2022.0,Q1,10-Q,CY2022Q1I
RBA,total_assets,Assets,INSTANT,,2022-06-30,2893965000.0,USD,2022.0,Q1,10-Q,CY2022Q2I
RBA,total_assets,Assets,INSTANT,,2022-09-30,2822574000.0,USD,2022.0,Q3,10-Q,CY2022Q3I
RBA,total_assets,Assets,INSTANT,,2022-12-31,2863700000.0,USD,2023.0,FY,10-K,CY2022Q4I
RBA,total_assets,Assets,INSTANT,,2023-03-31,11868000000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
RBA,total_assets,Assets,INSTANT,,2023-06-30,11911400000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
RBA,total_assets,Assets,INSTANT,,2023-09-30,12012800000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
RBA,total_assets,Assets,INSTANT,,2023-12-31,12037400000.0,USD,2024.0,FY,10-K,CY2023Q4I
RBA,total_assets,Assets,INSTANT,,2024-03-31,12045200000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
RBA,total_assets,Assets,INSTANT,,2024-06-30,12078900000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
RBA,total_assets,Assets,INSTANT,,2024-09-30,11932000000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
RBA,total_assets,Assets,INSTANT,,2024-12-31,11807000000.0,USD,2025.0,FY,10-K,CY2024Q4I
RBA,total_assets,Assets,INSTANT,,2025-03-31,11887300000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
RBA,total_assets,Assets,INSTANT,,2025-06-30,12157100000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
RBA,total_assets,Assets,INSTANT,,2025-09-30,12240100000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
RBA,total_assets,Assets,INSTANT,,2025-12-31,12143000000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
RBA,total_assets,Assets,INSTANT,,2026-03-31,12397200000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
RBA,total_assets,Assets,INSTANT,,2026-06-30,12487600000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
RBA,total_liabilities,Liabilities,INSTANT,,2014-12-31,412291000.0,USD,2015.0,FY,10-K,CY2014Q4I
RBA,total_liabilities,Liabilities,INSTANT,,2015-12-31,387971000.0,USD,2016.0,FY,10-K,CY2015Q4I
RBA,total_liabilities,Liabilities,INSTANT,,2016-03-31,612823000.0,USD,2016.0,Q1,10-Q,CY2016Q1I
RBA,total_liabilities,Liabilities,INSTANT,,2016-06-30,564887000.0,USD,2016.0,Q2,10-Q,CY2016Q2I
RBA,total_liabilities,Liabilities,INSTANT,,2016-09-30,589696000.0,USD,2016.0,Q3,10-Q,CY2016Q3I
RBA,total_liabilities,Liabilities,INSTANT,,2016-12-31,903753000.0,USD,2017.0,FY,10-K,CY2016Q4I
RBA,total_liabilities,Liabilities,INSTANT,,2017-03-31,1073128000.0,USD,2017.0,Q1,10-Q,CY2017Q1I
RBA,total_liabilities,Liabilities,INSTANT,,2017-06-30,1343877000.0,USD,2017.0,Q2,10-Q,CY2017Q2I
RBA,total_liabilities,Liabilities,INSTANT,,2017-09-30,1402921000.0,USD,2017.0,Q3,10-Q,CY2017Q3I
RBA,total_liabilities,Liabilities,INSTANT,,2017-12-31,1263547000.0,USD,2018.0,FY,10-K,CY2017Q4I
RBA,total_liabilities,Liabilities,INSTANT,,2018-03-31,1341938000.0,USD,2018.0,Q1,10-Q,CY2018Q1I
RBA,total_liabilities,Liabilities,INSTANT,,2018-06-30,1313062000.0,USD,2018.0,Q2,10-Q,CY2018Q2I
RBA,total_liabilities,Liabilities,INSTANT,,2018-09-30,1347990000.0,USD,2018.0,Q3,10-Q,CY2018Q3I
RBA,total_liabilities,Liabilities,INSTANT,,2018-12-31,1215763000.0,USD,2019.0,FY,10-K,CY2018Q4I
RBA,total_liabilities,Liabilities,INSTANT,,2019-03-31,1385549000.0,USD,2019.0,Q1,10-Q,CY2019Q1I
RBA,total_liabilities,Liabilities,INSTANT,,2019-06-30,1538210000.0,USD,2019.0,Q2,10-Q,CY2019Q2I
RBA,total_liabilities,Liabilities,INSTANT,,2019-09-30,1514519000.0,USD,2019.0,Q3,10-Q,CY2019Q3I
RBA,total_liabilities,Liabilities,INSTANT,,2019-12-31,1322443000.0,USD,2020.0,FY,10-K,CY2019Q4I
RBA,total_liabilities,Liabilities,INSTANT,,2020-03-31,1382747000.0,USD,2020.0,Q1,10-Q,CY2020Q1I
RBA,total_liabilities,Liabilities,INSTANT,,2020-06-30,1574205000.0,USD,2020.0,Q2,10-Q,CY2020Q2I
RBA,total_liabilities,Liabilities,INSTANT,,2020-09-30,1573122000.0,USD,2020.0,Q3,10-Q,CY2020Q3I
RBA,total_liabilities,Liabilities,INSTANT,,2020-12-31,1339130000.0,USD,2021.0,FY,10-K,CY2020Q4I
RBA,total_liabilities,Liabilities,INSTANT,,2021-03-31,1616086000.0,USD,2021.0,Q1,10-Q,CY2021Q1I
RBA,total_liabilities,Liabilities,INSTANT,,2021-06-30,1545556000.0,USD,2021.0,Q2,10-Q,CY2021Q2I
RBA,total_liabilities,Liabilities,INSTANT,,2021-09-30,1513992000.0,USD,2021.0,Q3,10-Q,CY2021Q3I
RBA,total_liabilities,Liabilities,INSTANT,,2021-12-31,2521851000.0,USD,2022.0,FY,10-K,CY2021Q4I
RBA,total_liabilities,Liabilities,INSTANT,,2022-03-31,2642045000.0,USD,2022.0,Q1,10-Q,CY2022Q1I
RBA,total_liabilities,Liabilities,INSTANT,,2022-06-30,1649880000.0,USD,2022.0,Q1,10-Q,CY2022Q2I
RBA,total_liabilities,Liabilities,INSTANT,,2022-09-30,1583374000.0,USD,2022.0,Q3,10-Q,CY2022Q3I
RBA,total_liabilities,Liabilities,INSTANT,,2022-12-31,1573600000.0,USD,2023.0,FY,10-K,CY2022Q4I
RBA,total_liabilities,Liabilities,INSTANT,,2023-03-31,6513400000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
RBA,total_liabilities,Liabilities,INSTANT,,2023-06-30,6498600000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
RBA,total_liabilities,Liabilities,INSTANT,,2023-09-30,6608200000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
RBA,total_liabilities,Liabilities,INSTANT,,2023-12-31,6528000000.0,USD,2024.0,FY,10-K,CY2023Q4I
RBA,total_liabilities,Liabilities,INSTANT,,2024-03-31,6486200000.0,USD,2024.0,Q1,10-Q,CY2024Q1I
RBA,total_liabilities,Liabilities,INSTANT,,2024-06-30,6431000000.0,USD,2024.0,Q2,10-Q,CY2024Q2I
RBA,total_liabilities,Liabilities,INSTANT,,2024-09-30,6230300000.0,USD,2024.0,Q3,10-Q,CY2024Q3I
RBA,total_liabilities,Liabilities,INSTANT,,2024-12-31,6090600000.0,USD,2025.0,FY,10-K,CY2024Q4I
RBA,total_liabilities,Liabilities,INSTANT,,2025-03-31,6111400000.0,USD,2025.0,Q1,10-Q,CY2025Q1I
RBA,total_liabilities,Liabilities,INSTANT,,2025-06-30,6212100000.0,USD,2025.0,Q2,10-Q,CY2025Q2I
RBA,total_liabilities,Liabilities,INSTANT,,2025-09-30,6260200000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
RBA,total_liabilities,Liabilities,INSTANT,,2025-12-31,6075300000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
RBA,total_liabilities,Liabilities,INSTANT,,2026-03-31,6295900000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
RBA,total_liabilities,Liabilities,INSTANT,,2026-06-30,6437200000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
